"","prod_id","customer","brand_desc","ExpectedValue","category_desc_eng"
"495",999383364,34519809,"PERECÍVEIS CARNE",6.82626997995187,"FRESH PORK"
"496",999749463,34519809,"PERECÍVEIS CARNE",9.03194027166312,"FRESH BEEF"
"497",999378733,34549548,"FULA",9.51847040445521,"OIL"
"498",999749463,34549548,"PERECÍVEIS CARNE",7.74166308999696,"FRESH BEEF"
"499",999378733,34639975,"FULA",10.3837858957693,"OIL"
"500",999749463,34639975,"PERECÍVEIS CARNE",7.74166308999696,"FRESH BEEF"
"501",999378733,34709739,"FULA",13.8450478610258,"OIL"
"502",999958544,34709739,"FERRERO ROCHER",14.8468152915534,"BONBONS"
"503",999424824,35019716,"MIMOSA",10.8650044787026,"CHEESE TYPE FLAMENGO"
"504",999958544,35019716,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"505",999424824,35079602,"MIMOSA",11.8527321585847,"CHEESE TYPE FLAMENGO"
"506",999749463,35079602,"PERECÍVEIS CARNE",11.6124946349954,"FRESH BEEF"
"507",999378733,35119545,"FULA",11.2491013870834,"OIL"
"508",999958544,35119545,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"509",999378733,35389919,"FULA",11.2491013870834,"OIL"
"510",999958544,35389919,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"511",999378733,35489977,"FULA",8.6531549131411,"OIL"
"512",999958544,35489977,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"513",999749460,35499946,"PERECÍVEIS CARNE",10.1217885398971,"FRESH BEEF"
"514",999749463,35499946,"PERECÍVEIS CARNE",10.3222174533293,"FRESH BEEF"
"515",999378733,35699915,"FULA",12.9797323697117,"OIL"
"516",999383364,35699915,"PERECÍVEIS CARNE",8.77663283136669,"FRESH PORK"
"517",999378733,35909717,"FULA",11.2491013870834,"OIL"
"518",999958544,35909717,"FERRERO ROCHER",16.1965257726037,"BONBONS"
"519",999749463,35909909,"PERECÍVEIS CARNE",7.74166308999696,"FRESH BEEF"
"520",999749469,35909909,"PERECÍVEIS CARNE",8.74530406373724,"FRESH BEEF"
"521",999378733,36039996,"FULA",12.9797323697117,"OIL"
"522",999958544,36039996,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"523",999378733,36139969,"FULA",7.78783942182699,"OIL"
"524",999749463,36139969,"PERECÍVEIS CARNE",11.6124946349954,"FRESH BEEF"
"525",999378733,36559554,"FULA",8.6531549131411,"OIL"
"526",999424824,36559554,"MIMOSA",9.87727679882055,"CHEESE TYPE FLAMENGO"
"527",999424824,36599872,"MIMOSA",10.8650044787026,"CHEESE TYPE FLAMENGO"
"528",999749460,36599872,"PERECÍVEIS CARNE",9.10960968590735,"FRESH BEEF"
"529",999378733,36779796,"FULA",10.3837858957693,"OIL"
"530",999958544,36779796,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"531",999378733,37079576,"FULA",10.3837858957693,"OIL"
"532",999424824,37079576,"MIMOSA",8.8895491189385,"CHEESE TYPE FLAMENGO"
"533",999378733,37089659,"FULA",6.92252393051288,"OIL"
"534",999749469,37089659,"PERECÍVEIS CARNE",7.2877533864477,"FRESH BEEF"
"535",999378733,37109806,"FULA",12.1144168783975,"OIL"
"536",999958544,37109806,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"537",999378733,37169928,"FULA",10.3837858957693,"OIL"
"538",999749460,37169928,"PERECÍVEIS CARNE",10.1217885398971,"FRESH BEEF"
"539",999378733,37359574,"FULA",10.3837858957693,"OIL"
"540",999749469,37359574,"PERECÍVEIS CARNE",10.2028547410268,"FRESH BEEF"
"541",999378733,37449943,"FULA",10.3837858957693,"OIL"
"542",999749460,37449943,"PERECÍVEIS CARNE",9.10960968590735,"FRESH BEEF"
"543",999378733,37549587,"FULA",8.6531549131411,"OIL"
"544",999749460,37549587,"PERECÍVEIS CARNE",8.09743083191764,"FRESH BEEF"
"545",999378733,37809904,"FULA",8.6531549131411,"OIL"
"546",999424824,37809904,"MIMOSA",6.91409375917439,"CHEESE TYPE FLAMENGO"
"547",999378733,37889608,"FULA",8.6531549131411,"OIL"
"548",999749460,37889608,"PERECÍVEIS CARNE",10.1217885398971,"FRESH BEEF"
"549",999378733,38169913,"FULA",7.78783942182699,"OIL"
"550",999749469,38169913,"PERECÍVEIS CARNE",6.55897804780293,"FRESH BEEF"
"551",999378733,38199808,"FULA",11.2491013870834,"OIL"
