"","V1.x","cust_id","cust_profit_percent","V1.y","promo_sensitivity"
"1014",1351,34669973,0.546186728319084,1351,0.652517652519763
"1015",1352,36559554,0.597784053702542,1352,0.588985382290187
"1016",1353,38269885,0.576483126050727,1353,0.548696390312151
"1017",1354,40619813,0.525344279077503,1354,0.57188111851798
"1018",1355,41469903,0.570756957840915,1355,0.757616174118709
"1019",1356,42199812,0.551307226147815,1356,0.526474558078927
"1020",1357,55769927,0.534137164568953,1357,0.708660515953361
"1021",1359,72129899,0.585152050417456,1359,0.70444460609651
"1022",1360,85879755,0.56280047179601,1360,0.506913809160982
"1023",1361,90049797,0.585300238875997,1361,0.700250877566754
"1024",1364,17239998,0.544816070429363,1364,0.632578196685176
"1025",1365,41309992,0.615258507694467,1365,0.514201419960973
"1026",1366,54049814,0.633721126496819,1366,0.657614654645365
"1027",1367,62259660,0.699940407096308,1367,0.626489868644986
"1028",1370,96579842,0.560023004820765,1370,0.646921208643157
"1029",1371,5039894,0.627897571767364,1371,0.667511759918744
"1030",1372,8779954,0.534064426976848,1372,0.533605447123209
"1031",1373,11819644,0.594427912212425,1373,0.835197135287218
"1032",1374,13269913,0.61147692109336,1374,0.59316011844439
"1033",1375,18259955,0.670496731233661,1375,0.669873053827005
"1034",1376,47409833,0.597442299904337,1376,0.636177400164384
"1035",1378,95079770,0.592388231482102,1378,0.804934101047266
"1036",1379,30519968,0.602332033038643,1379,0.529503988180277
"1037",1380,58349654,0.557927441571958,1380,0.728264608926757
"1038",1381,69919605,0.598665199051802,1381,0.662366175737297
"1039",1383,2039621,0.637494585247311,1383,0.655226811347759
"1040",1384,13139550,0.584733509110551,1384,0.57456670224307
"1041",1386,19919796,0.618248612694154,1386,0.677750147828235
"1042",1387,24319826,0.67763887306813,1387,0.616528861054217
"1043",1389,54099615,0.583897193598861,1389,0.59388490315979
"1044",1392,62079928,0.570327180611762,1392,0.724084111278466
"1045",1393,109693,0.533910561537167,1393,0.539354131065017
"1046",1394,3509800,0.646431800874537,1394,0.715477406075878
"1047",1396,19199994,0.647562845506651,1396,0.626787302132956
"1048",1398,37869746,0.57508149311325,1398,0.506071863091117
"1049",1399,39699983,0.671685119718964,1399,0.598338722294713
"1050",1400,45979995,0.651542714887667,1400,0.531649535620998
"1051",1401,47729807,0.680590401578825,1401,0.585390326574356
"1052",1403,53419736,0.585871644650732,1403,0.581446743219439
"1053",1404,59989974,0.603190977221844,1404,0.73965705173404
"1054",1406,61079531,0.63688229926141,1406,0.525302201972776
"1055",1407,61719826,0.651992052664013,1407,0.610208561063165
"1056",1409,72579576,0.666396413819335,1409,0.574468078652623
"1057",1412,94639997,0.609801180853468,1412,0.694463964063396
"1058",1413,96229536,0.601481513949124,1413,0.586864678335901
"1059",1414,2719577,0.649635657506243,1414,0.660094999002768
"1060",1417,13669920,0.623398514560275,1417,0.722867761855183
"1061",1418,19369626,0.622106102442436,1418,0.746262840891716
"1062",1419,21159531,0.628187598806734,1419,0.679327824894317
"1063",1421,24809907,0.579360220423934,1421,0.55723317975851
"1064",1423,29779654,0.595388787182618,1423,0.540007892096362
"1065",1424,30219921,0.680073069514126,1424,0.554956076266358
"1066",1425,30349561,0.607337840265349,1425,0.627767509311561
"1067",1426,32329957,0.609453656961043,1426,0.638710778138248
"1068",1428,38519883,0.593162150351558,1428,0.710060439883678
"1069",1429,41919552,0.595820952524264,1429,0.568519771363479
"1070",1430,46179611,0.652306967995471,1430,0.73185374844153
"1071",1431,51369561,0.617953036975014,1431,0.530269781133853
"1072",1434,60839618,0.664268073281894,1434,0.742281931812963
"1073",1436,76079978,0.642227664155249,1436,0.563949049696379
"1074",1438,86979906,0.627321513673835,1438,0.760700696574636
"1075",1440,99959807,0.666809390288987,1440,0.566044531503247
"1076",1441,989587,0.666925003033372,1441,0.576192744818438
"1077",1442,1849794,0.658704956590215,1442,0.533984392387223
"1078",1443,2089806,0.569751469929906,1443,0.820473279847743
"1079",1444,2499933,0.679642573038345,1444,0.526136860714314
"1080",1446,6759673,0.554841399107695,1446,0.665886322957545
"1081",1448,11349754,0.647624160277147,1448,0.521042299054815
"1082",1450,14109606,0.540034740819555,1450,0.728772215093971
"1083",1453,16439955,0.619379871001279,1453,0.619356732584214
"1084",1454,16979906,0.585372945984053,1454,0.692697964645645
"1085",1458,22009953,0.604081099778065,1458,0.580172338291624
"1086",1461,28219577,0.623017418074049,1461,0.588698196942472
"1087",1465,31199832,0.664127828308594,1465,0.596126333617687
"1088",1466,34159622,0.602421005666989,1466,0.531195576899379
"1089",1467,35159813,0.65214284683974,1467,0.572688409288121
"1090",1469,42879651,0.561563373408213,1469,0.721640451346991
"1091",1470,42909650,0.578803946490929,1470,0.753123941223241
"1092",1471,42939627,0.526974257368183,1471,0.502311750803828
"1093",1472,45539850,0.666632923811577,1472,0.694505693538692
"1094",1474,55779990,0.637110119353921,1474,0.676289117622382
"1095",1475,57919773,0.686566256370778,1475,0.6014634253784
"1096",1476,58439884,0.641039874033724,1476,0.673167928175646
"1097",1477,58889636,0.520744219544332,1477,0.658182868086018
"1098",1478,60789968,0.619525223383635,1478,0.602404031959775
"1099",1479,61129655,0.620869542476333,1479,0.673088372404847
"1100",1482,63869936,0.567638406346082,1482,0.618262914181556
"1101",1484,67499957,0.655788326884864,1484,0.571247790249647
"1102",1485,67609874,0.557327418658295,1485,0.545056407722168
"1103",1488,79999567,0.62186382862743,1488,0.580614432706513
"1104",1489,80089949,0.588112195066824,1489,0.662582678330519
"1105",1491,80919996,0.629617942207531,1491,0.667323458100303
"1106",1492,84859558,0.701737831222554,1492,0.502703438185931
"1107",1495,89509969,0.614967199339434,1495,0.603512027745422
"1108",1496,89989770,0.641550590986646,1496,0.57136795988784
"1109",1497,90219881,0.582164160652929,1497,0.515722178941348
"1110",1501,96529749,0.628913995731456,1501,0.534413872432765
"1111",1502,98909970,0.642775933052518,1502,0.648777461231703
"1112",1503,2569933,0.588125715897564,1503,0.671985497627916
"1113",1504,29089734,0.657805551736409,1504,0.553225541938933
"1114",1506,36659834,0.530889485908108,1506,0.574465977000679
"1115",1507,42409790,0.574932142334225,1507,0.568339043655117
"1116",1508,50759830,0.545840062593903,1508,0.522869166658217
"1117",1509,52039819,0.560110492061922,1509,0.569057287221057
"1118",1510,65929545,0.581669005345042,1510,0.671393435557072
"1119",1511,289996,0.71626066143747,1511,0.571050455211739
"1120",1512,9499978,0.621128731681961,1512,0.568934174992252
"1121",1513,18149540,0.788277155989796,1513,0.681990876373594
"1122",1514,21369794,0.724578171861292,1514,0.516645067827858
"1123",1516,35929982,0.535530168904485,1516,0.583611781747329
"1124",1518,45229831,0.634733324690251,1518,0.619675408344683
"1125",1519,80089936,0.551675228005855,1519,0.576461265371839
"1126",1521,91059640,0.639440206926386,1521,0.591893745617518
"1127",1522,98729746,0.678131761409548,1522,0.608675103959257
"1128",1523,869947,0.631865627637609,1523,0.549772790351623
"1129",1524,2389981,0.67269094944702,1524,0.518599558231501
"1130",1526,10179820,0.601968283077702,1526,0.684592415390665
"1131",1527,31969970,0.512332086411082,1527,0.511522397281436
"1132",1528,37059708,0.598498508721841,1528,0.574662452308503
"1133",1529,48829987,0.643532031223637,1529,0.552913819142303
"1134",1531,55849949,0.649888335439432,1531,0.59696801830328
"1135",1532,67249587,0.587522759517447,1532,0.527627392002495
"1136",1533,72349555,0.528502863055026,1533,0.506597386044893
"1137",1535,88819634,0.529265494518778,1535,0.672192108664961
"1138",1536,91019566,0.662727129354795,1536,0.641786138445992
"1139",1537,9289880,0.676582260233409,1537,0.747322664842398
"1140",1539,9879865,0.683881650879673,1539,0.672752762203557
"1141",1544,31469834,0.572238640140541,1544,0.50024508588607
"1142",1545,41009992,0.665437158905328,1545,0.69337526335938
"1143",1546,53769798,0.610820453233469,1546,0.607439738148145
"1144",1547,60829822,0.652444475296936,1547,0.750684693479234
"1145",1548,69489826,0.580379735392137,1548,0.566394501054844
"1146",1550,79829813,0.6225058881905,1550,0.628200670504406
"1147",1551,83159986,0.518278401199816,1551,0.539432439720355
"1148",1553,86629822,0.598446697057991,1553,0.677623043051887
"1149",1554,91709522,0.721669270627358,1554,0.563877433489326
"1150",1555,97659571,0.601197267433802,1555,0.647039008432569
"1151",1556,6019835,0.533449740561949,1556,0.585870551460181
"1152",1557,33369963,0.639308775184559,1557,0.663892484107156
"1153",1562,85909956,0.667689091603795,1562,0.66736111193454
"1154",1563,9829989,0.632722809537022,1563,0.557762665205056
"1155",1565,18239884,0.592921266714969,1565,0.620580999192723
"1156",1568,32829816,0.569320692279617,1568,0.511499611968102
"1157",1569,39529828,0.614835716839251,1569,0.512813638980059
"1158",1570,54809974,0.697353596584305,1570,0.55491525887537
"1159",1571,58489985,0.567058315602012,1571,0.585920743266204
"1160",1572,63569918,0.589414521445472,1572,0.732171440242303
"1161",1573,65259829,0.672410480957948,1573,0.713867616895081
"1162",1574,65609656,0.648789109679275,1574,0.524671106151525
"1163",1576,72679677,0.615562407338654,1576,0.639652563136943
"1164",1578,75939806,0.663182704427488,1578,0.61601490127507
"1165",1581,84929943,0.540129102457709,1581,0.618361725858773
"1166",1582,7489632,0.673588781878179,1582,0.635504787473193
"1167",1583,8229636,0.640093220571705,1583,0.600135985848863
"1168",1584,15009953,0.589555755722588,1584,0.591637994314494
"1169",1585,41659638,0.610093204417654,1585,0.574952912604942
"1170",1586,58939977,0.705467528895838,1586,0.678918310013711
"1171",1587,71819962,0.587039556970033,1587,0.615643578528269
"1172",1589,3269902,0.619189942685123,1589,0.624321221983942
"1173",1592,53679928,0.616046757970585,1592,0.654208054613367
"1174",1594,63149599,0.626673768628871,1594,0.575833471839095
"1175",1599,98199541,0.555936417394918,1599,0.574637671982669
"1176",1601,26769833,0.626142192214477,1601,0.660861425583046
"1177",1602,53759799,0.589411027173568,1602,0.680481111526624
"1178",1604,91769669,0.614975914740632,1604,0.521351888700856
"1179",1608,15629812,0.547605732896299,1608,0.663600038507489
"1180",1610,29759594,0.6224336077905,1610,0.566988677892358
"1181",1612,36259638,0.56561213705382,1612,0.613000963756887
"1182",1613,40309538,0.64573832874078,1613,0.676356020878321
"1183",1614,45729819,0.630635332264772,1614,0.51940262112104
"1184",1615,48009606,0.543403241182976,1615,0.551565113583642
"1185",1616,51719995,0.637148289156311,1616,0.600273598054178
"1186",1618,67379981,0.622115800135219,1618,0.69121161189355
"1187",1619,68749573,0.57142557108366,1619,0.531956823841364
"1188",1620,74209587,0.722127427750276,1620,0.669501994312271
"1189",1622,83089666,0.618712090462924,1622,0.781684059603205
"1190",1623,83359599,0.632784595908473,1623,0.653917025776568
"1191",1624,87919977,0.606388294615139,1624,0.535225072965293
"1192",1625,90419902,0.614254608759532,1625,0.657413303410053
"1193",1626,94869963,0.562780609272991,1626,0.645072262329649
"1194",1627,99569587,0.615459326222457,1627,0.660936162720676
"1195",1629,28149580,0.600299029331276,1629,0.659200682995359
"1196",1630,28939820,0.68986568530904,1630,0.564309696422007
"1197",1632,51999637,0.592166045974913,1632,0.578986066221712
"1198",1633,58199914,0.585788584735072,1633,0.52339470429278
"1199",1634,73819979,0.590912871520747,1634,0.582124723168911
"1200",1637,96479520,0.669666103952647,1637,0.614292110291125
"1201",1638,9829737,0.642961594795036,1638,0.581679185958786
"1202",1639,47199967,0.558858843238302,1639,0.608510072481508
"1203",1640,60669998,0.613226451442352,1640,0.557397000224505
"1204",1641,79609857,0.598108044432681,1641,0.584536452688085
"1205",1642,83379817,0.594836140108669,1642,0.573415172682626
"1206",1643,85799976,0.664535565654606,1643,0.532348281217628
"1207",1644,42949598,0.503124271812088,1644,0.563632458129838
"1208",1645,59329765,0.746155810666368,1645,0.71462552175295
"1209",1646,70599976,0.651946011847498,1646,0.596782889537336
"1210",1647,71179542,0.670887975189818,1647,0.550694586062095
"1211",1648,16419607,0.597853821008078,1648,0.681488246422457
"1212",1649,21079559,0.600597313710787,1649,0.598482778957052
"1213",1650,30079766,0.569181240112163,1650,0.547174537414865
"1214",1651,4579768,0.694272024352325,1651,0.559963998175629
"1215",1652,12999970,0.66746956647157,1652,0.54220228081352
"1216",1654,61179722,0.697525149086821,1654,0.627233404176992
"1217",1655,96059734,0.630034882551203,1655,0.633946430366416
"1218",1657,98989959,0.550680528757303,1657,0.621346255524203
"1219",1658,11609958,0.582355010968503,1658,0.519052807664922
"1220",1659,14549700,0.576083209948666,1659,0.704623505448538
"1221",1660,25089819,0.575718622454661,1660,0.596987258589584
"1222",1662,83659994,0.6922132444232,1662,0.566799083490926
"1223",1663,67809958,0.683410178552928,1663,0.795504282526253
"1224",1664,86569519,0.6441841792617,1664,0.56077837312667
"1225",1666,8749884,0.510167859738632,1666,0.8327942472867
"1226",1667,37109806,0.631822051337119,1667,0.574940534200486
"1227",1668,74569796,0.608672704230072,1668,0.594616746976161
"1228",1669,89029528,0.736853468950608,1669,0.615708358797183
"1229",1671,22729979,0.607742511837846,1671,0.577777777121969
"1230",1673,36499864,0.668739086200262,1673,0.501315167340695
"1231",1675,73859552,0.634785710137458,1676,0.551442099109315
"1232",1678,10229970,0.561665924037139,1681,0.525290185627803
"1233",1680,54299912,0.655955754549708,1685,0.638936732684266
"1234",1682,81529778,0.646750120836787,1688,0.556507582055788
"1235",1685,47899869,0.573436190673054,1696,0.71726342699663
"1236",1686,89249865,0.554582736921886,1679,0.656310829684408
"1237",1687,82499585,0.681377695197468,1698,0.632611514609803
"1238",1689,26389660,0.671468009504823,1700,0.612970094441033
"1239",1693,9829953,0.646400135459428,1705,0.638008198747902
"1240",1694,27609569,0.716027387481214,1706,0.72816833315458
"1241",1695,38039576,0.679012007006068,1707,0.518874908877653
"1242",1696,50369772,0.633154150864448,1708,0.649723717221413
"1243",1699,78919950,0.56283132573119,1687,0.501220885314239
"1244",1701,28689816,0.577227836211009,1718,0.646175655511497
"1245",1702,83619996,0.651375558418874,1721,0.549364549353025
"1246",1704,23009913,0.630577443788684,1714,0.68853808269907
"1247",1705,48379629,0.652734584620865,1724,0.584413475218907
"1248",1706,77429921,0.610136637896634,1710,0.502549088785592
"1249",1707,13489682,0.591709558191254,1727,0.754500556810149
"1250",1710,88899548,0.653288714011629,1730,0.653617745808588
"1251",1712,48009896,0.692722308468497,1732,0.619382816631964
"1252",1715,22799572,0.610293570771582,1736,0.671162517559508
"1253",1716,38169913,0.630041463400141,1737,0.608044699740242
"1254",1719,49939636,0.59984611270062,1742,0.659715210288648
"1255",1720,52319807,0.593798665726749,1743,0.599270315942847
"1256",1722,80099819,0.647713628136637,1746,0.53186055476343
"1257",1723,82309911,0.697751794212409,1747,0.572781665705154
"1258",1724,89339811,0.608940658924751,1748,0.681300659993743
"1259",1725,92359694,0.585674244085896,1749,0.668901027924993
"1260",1727,58039870,0.55042926305568,1753,0.66782504308949
"1261",1728,67659643,0.641542309870959,1744,0.513918435599178
"1262",1732,19039659,0.625900160971219,1735,0.686710097467966
"1263",1734,54339683,0.760048131210465,1759,0.544287862146041
"1264",1735,29519813,0.598986694129332,1761,0.621969211534982
"1265",1737,85399668,0.531641345216988,1763,0.576664469445127
"1266",1739,20919822,0.601745174082229,1767,0.504617814248592
"1267",1742,91939904,0.576279798653531,1691,0.555753593085829
"1268",1743,70759790,0.706853339708564,1769,0.511560078216479
"1269",1744,24259591,0.625602638705785,1765,0.59204717247992
"1270",1747,83299721,0.656930049233806,1695,0.511882883200654
"1271",1749,18239665,0.555372816055354,1775,0.506208799133616
"1272",1750,87119995,0.527559445686649,1774,0.553761455313117
"1273",1751,1049570,0.524679574218269,1776,0.609862830344714
"1274",1753,23959919,0.650087967571158,1780,0.581837791954426
"1275",1756,79069979,0.639316813901952,1782,0.648631444096947
"1276",1757,48209978,0.552343139739681,1783,0.623512638511456
"1277",1758,39409698,0.577018744714315,1716,0.601738851818372
"1278",1759,60589972,0.71213391755237,1784,0.787405455115527
"1279",1761,61999562,0.556908011394054,1675,0.528372471483825
"1280",1762,90909890,0.587067678541622,1786,0.595726226222167
"1281",1764,26389911,0.625787131763825,1779,0.564872663574884
"1282",1766,35909717,0.626141512967293,1757,0.62475997979667
"1283",1767,11999871,0.520510473965285,1791,0.699818325890487
"1284",1768,19349984,0.588975354697305,1792,0.573382573764664
"1285",1769,72029993,0.62520176609117,1795,0.602869935123189
"1286",1770,93199828,0.639847118262861,1796,0.53279873923778
"1287",1771,68289745,0.570167003586919,1797,0.51145706865019
"1288",1773,26249568,0.679753935440249,1772,0.501332957295857
"1289",1774,58279550,0.698488954968331,1693,0.509347974816086
"1290",1775,3759797,0.789685249010533,1801,0.622866680483332
"1291",1776,63329930,0.657369199854179,1803,0.602698262987961
"1292",1777,88659885,0.681924528187424,1804,0.563376122314805
"1293",1778,13719671,0.573240174568398,1807,0.515859858806912
"1294",1779,31929673,0.534441816965416,1809,0.767981910120384
"1295",1781,87319727,0.605745871728273,1771,0.643110111094073
"1296",1785,48669585,0.558438509761742,1793,0.658545683840597
"1297",1787,69389918,0.661154799540851,1790,0.649524876685186
"1298",1788,94079555,0.598827882818928,1815,0.596122686327352
"1299",1791,89999796,0.661720150704688,1683,0.651703566469384
"1300",1792,10149644,0.691860019732876,1821,0.572699238044934
"1301",1793,14719635,0.534077848588359,1689,0.741413859375604
"1302",1794,55059561,0.598142211192156,1823,0.569241212414265
"1303",1797,28979791,0.562510841020156,1812,0.643588818791488
"1304",1801,39679584,0.654505509702627,1829,0.534736003421993
"1305",1804,42789967,0.651378261895192,1805,0.669957632575385
"1306",1805,51509611,0.761624345334813,1813,0.535363845536735
"1307",1807,90779667,0.642985951238192,1814,0.638332978094233
"1308",1808,94859847,0.66673849898528,1834,0.513581962245824
"1309",1810,10709970,0.673248617940258,1837,0.707168334838895
"1310",1812,38729898,0.669655720150526,1738,0.514583853463825
"1311",1813,63709996,0.654805826924614,1794,0.523938241941323
"1312",1814,76579907,0.624127545190165,1838,0.716881462583805
"1313",1815,93009725,0.686925984985533,1822,0.680782588550212
"1314",1816,95309925,0.713013132418332,1839,0.559297473364489
"1315",1818,99899820,0.561684499391321,1820,0.599422528410287
"1316",1819,21269988,0.537853336217824,1841,0.569629107539641
"1317",1820,24319961,0.563852007905345,1723,0.623169424694946
"1318",1822,56419772,0.616174813721256,1725,0.608466021697547
"1319",1823,61319998,0.558630856747929,1845,0.585655282207785
"1320",1825,67129945,0.698546810932069,1847,0.542330665872573
"1321",1830,76539937,0.673285310961896,1677,0.615851655713096
"1322",1831,42509936,0.666164502019198,1760,0.569416168786103
"1323",1833,7859980,0.581149624009657,1825,0.662491248983816
"1324",1838,60049963,0.624109266774603,1858,0.550888690400244
"1325",1841,1369576,0.584073922219569,1862,0.525739205524421
"1326",1847,80539880,0.64555503929891,1866,0.638405694814249
"1327",1851,21609771,0.704231973267387,1869,0.502918973615622
"1328",1852,16430000,0.602656151919651,1850,0.504181251184012
"1329",1853,19469766,0.812031382817788,1870,0.727513408405437
"1330",1854,38279998,0.602701595853066,1828,0.580011143354065
"1331",1855,15979510,0.614419337417931,1871,0.648834586200115
"1332",1859,53449605,0.688458366792085,1877,0.541182618307748
"1333",1865,58769773,0.639295565812303,1883,0.578786079829793
"1334",1866,70089938,0.798162269767592,1835,0.59823226829687
"1335",1867,57769613,0.661186769339313,1884,0.501666747447857
"1336",1873,24699548,0.612022506657783,1888,0.622761279237333
"1337",1874,15409904,0.678129058777258,1857,0.531847133770817
"1338",1875,67049638,0.59193219686404,1851,0.61376225439858
"1339",1876,34589796,0.59516263344736,1701,0.54454400958541
"1340",1877,45419827,0.575814278688872,1890,0.551911031933722
"1341",1878,18539776,0.617390221302598,1881,0.673081952413605
"1342",1880,33259651,0.525838882995059,1800,0.583376804312953
"1343",1881,45369949,0.612841271520178,1891,0.698833338160993
"1344",1882,38719830,0.546222844015179,1788,0.658730602097048
"1345",1883,56229619,0.660678993936262,1717,0.643359885013432
"1346",1889,96049681,0.600266312893931,1756,0.587929168465888
"1347",1893,20679895,0.580441247687207,1818,0.661809637323536
"1348",1896,9599639,0.713973645185664,1897,0.590437963178321
